Cycles to Failure,Stress Amplitude,ingot shape,Frequency,stress concentration factor of specimens,fatigue environment,atomic-level structure,critical cross-section size of specimens (mm),type of the material,surface treatment,R-value,Young's modulus  (GPa),grain size (μm),ultimate tensile strength  (MPa),elongation  (%),load control,fatigue temperature  (°C),glass transition temperature (°C),yield strength  (MPa),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress,Ca,Zn,Mg,Zr,Cu,Al,Ni,Ti,Be,Nb,Ag,Co,Fe,B1,Si,B2,Sr,Pd,Er,Cr,Mn,C0
69059.4501618829,212.178002797278,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,637.5,64.8,force,25.0,,456.3,4.839223116257704,Dataset ID 128,471.50667288284,47.150667288284005,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
403833.510661322,181.795568923178,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,637.5,64.8,force,25.0,,456.3,5.606202354457659,Dataset ID 128,403.99015316261773,40.399015316261774,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
1069235.60966223,166.878411481892,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,637.5,64.8,force,25.0,,456.3,6.029073414003582,Dataset ID 128,370.8409144042044,37.084091440420444,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2252640.40789156,159.447808327635,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,637.5,64.8,force,25.0,,456.3,6.35269187022694,Dataset ID 128,354.3284629503,35.43284629503,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
5169844.25606938,156.333978937175,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,as-built,0.1,,35.0,637.5,64.8,force,25.0,,456.3,6.713477459970447,Dataset ID 128,347.4088420826111,34.740884208261114,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
478829.054050119,279.761018457894,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.680180494346784,Dataset ID 129,621.6911521286534,62.169115212865336,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
692327.565039824,249.08658444573,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.840311623401652,Dataset ID 129,553.5257432127333,55.35257432127334,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
949647.230134711,233.731404484969,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,658.3,51.4,force,25.0,,551.0,5.977562305858925,Dataset ID 129,519.4031210777089,51.94031210777089,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
1215976.94435187,227.049477220622,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,658.3,51.4,force,25.0,,551.0,6.08492534053237,Dataset ID 129,504.55439382360447,50.45543938236045,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
5784607.87122257,223.681757656458,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,658.3,51.4,force,25.0,,551.0,6.762273924197664,Dataset ID 129,497.07057256990663,49.707057256990666,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
9826545.52342991,217.801327460821,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,658.3,51.4,force,25.0,,551.0,6.9924008704479945,Dataset ID 129,484.00294991293555,48.400294991293556,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
54098.1755306357,286.957390146471,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,4.733182618704752,Dataset ID 130,637.6830892143801,63.768308921438006,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
62830.8086272098,291.404797412973,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,4.798172649085274,Dataset ID 130,647.5662164732732,64.75662164732732,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
85090.3993872466,278.50913448735,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,4.9298805621016095,Dataset ID 130,618.9091877496667,61.89091877496667,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
174553.936498633,248.84641817527,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,5.241929647365935,Dataset ID 130,552.9920403894889,55.29920403894889,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
244031.280441988,234.230850094611,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,5.387445498685605,Dataset ID 130,520.5130002102467,52.05130002102467,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
1632766.62495263,226.154291563475,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,6.2129241144744,Dataset ID 130,502.56509236327776,50.25650923632778,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2309913.43870399,228.283047752697,,25.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,0.1,,35.0,637.5,64.8,force,25.0,,456.3,6.3635957055209005,Dataset ID 130,507.29566167266,50.729566167266,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
16986.8207347684,603.039169460362,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,4.230112103616049,Dataset ID 131,603.039169460362,-603.039169460362,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
39500.7032673871,551.99169036888,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,4.596604827839792,Dataset ID 131,551.99169036888,-551.99169036888,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
67122.5327590775,501.565503399779,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,4.826868335522349,Dataset ID 131,501.565503399779,-501.565503399779,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
93146.243544166,450.936524185678,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,4.969165345105198,Dataset ID 131,450.936524185678,-450.936524185678,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
228099.65307427,400.96235722705,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,5.358124624741599,Dataset ID 131,400.96235722705,-400.96235722705,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
371484.651055943,350.771040305798,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,5.569940874356576,Dataset ID 131,350.771040305798,-350.771040305798,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
742531.60552249,300.981443594311,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,0.65,888.0,,force,25.0,,800.0,5.870714943931187,Dataset ID 131,300.981443594311,-300.981443594311,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
10958.7377957563,289.843753052642,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,4.039760535908816,Dataset ID 132,289.843753052642,-289.843753052642,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
46162.7076778838,279.734464899665,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,4.664291274477742,Dataset ID 132,279.734464899665,-279.734464899665,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
179932.64916436,270.260074425787,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,5.255109974159368,Dataset ID 132,270.260074425787,-270.260074425787,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
801486.317454389,249.874644934506,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,5.903896112710402,Dataset ID 132,249.874644934506,-249.874644934506,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
1146177.51451597,229.859584394954,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,6.059251884301958,Dataset ID 132,229.859584394954,-229.859584394954,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
3669039.9022196,211.017853480261,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,6.564552434901098,Dataset ID 132,211.017853480261,-211.017853480261,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
8032704.23767865,199.532680943196,rectangular,30.0,1.0,air,FCC,2.75,multi-principal elements alloy,EDM; polish,-1,,30.0,676.0,,force,25.0,,300.0,6.90486177663491,Dataset ID 132,199.532680943196,-199.532680943196,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
3010.27976821605,561.907825422194,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,3.4786068597620243,Dataset ID 133,561.907825422194,-561.907825422194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
3507.96277886977,524.31990495509,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,3.5450549766503237,Dataset ID 133,524.31990495509,-524.31990495509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
4507.27468239767,506.479623640817,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,3.65391402565796,Dataset ID 133,506.479623640817,-506.479623640817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
6293.90998230873,506.841227477037,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,3.798920527190776,Dataset ID 133,506.841227477037,-506.841227477037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
9212.24559044583,501.886559313764,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,3.9643655073592483,Dataset ID 133,501.886559313764,-501.886559313764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
12056.5358125893,494.624136711111,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,4.081222540507636,Dataset ID 133,494.624136711111,-494.624136711111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
15613.3805451743,489.246367988482,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,4.1934969449051085,Dataset ID 133,489.246367988482,-489.246367988482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
28043.5403773113,409.243627144159,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,5.5,900.0,61.0,strain,25.0,,555.0,4.447832840581015,Dataset ID 133,409.243627144159,-409.243627144159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
3808.43008796532,364.200305231873,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,3.5807459875808245,Dataset ID 134,364.200305231873,-364.200305231873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
3912.22310173646,364.051914361684,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,3.59242361326543,Dataset ID 134,364.051914361684,-364.051914361684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
4019.67186513078,381.294162406631,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,3.604190602094556,Dataset ID 134,381.294162406631,-381.294162406631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
5021.89378939714,359.119855962139,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,3.700867523357685,Dataset ID 134,359.119855962139,-359.119855962139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
6469.32228843062,339.527901175444,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,3.810858787343994,Dataset ID 134,339.527901175444,-339.527901175444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
7545.30541892952,359.044025596165,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,3.8776768238427137,Dataset ID 134,359.044025596165,-359.044025596165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
12056.7716973535,322.054050256774,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,4.081231037347103,Dataset ID 134,322.054050256774,-322.054050256774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
12056.8507158889,339.527901175444,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,4.081233883648111,Dataset ID 134,339.527901175444,-339.527901175444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
19143.1779784126,304.334105947605,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,4.282014037093878,Dataset ID 134,304.334105947605,-304.334105947605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
21602.5963051336,293.906930649446,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,4.334505949911684,Dataset ID 134,293.906930649446,-293.906930649446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
25154.2994167378,299.57598797075,rectangular,1.0,1.0,air,FCC,4.0,multi-principal elements alloy,machine; polish,-1,,70.0,728.0,73.0,strain,25.0,,292.0,4.400612226106932,Dataset ID 134,299.57598797075,-299.57598797075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,47.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.0,0.4
5047.81601057582,164.147515728096,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,3.703103516789191,Dataset ID 138,364.7722571735467,36.47722571735467,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
46900.0336876647,146.211484862721,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,4.671173154663093,Dataset ID 138,324.91441080604665,32.491441080604666,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
92162.6528665845,152.886609534259,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,4.964554967259009,Dataset ID 138,339.7480211872422,33.97480211872422,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
101772.095335181,134.942743613592,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,5.007628716083082,Dataset ID 138,299.87276358575997,29.987276358575997,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
110676.975421464,134.906973103973,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,5.044057282238732,Dataset ID 138,299.79327356438444,29.979327356438446,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
271639.490073801,123.679795457091,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,5.4339929065306,Dataset ID 138,274.84398990464666,27.48439899046467,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
308407.03048702,112.353530914385,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,5.489124269725599,Dataset ID 138,249.67451314307777,24.96745131430778,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
365294.115695991,112.427497314715,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,5.562642676478702,Dataset ID 138,249.8388829215889,24.98388829215889,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
571875.917351294,123.595890410959,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,5.75730180806676,Dataset ID 138,274.65753424657555,27.465753424657557,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
1447740.38856158,89.9487922463967,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,6.160690690366921,Dataset ID 138,199.88620499199268,19.98862049919927,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
2016420.95186979,101.117374037978,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,6.3045812013797615,Dataset ID 138,224.70527563995108,22.47052756399511,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
3409393.84821057,101.061922993285,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,375.0,362.0,38.7,force,25.0,,159.0,6.532677173192716,Dataset ID 138,224.58205109618888,22.458205109618888,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
3869.95460950241,156.726232980696,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,200.0,349.0,36.7,force,25.0,,164.0,3.5877058712312526,Dataset ID 139,348.28051773488,34.828051773488,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
18144.7739355639,134.383522365235,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,200.0,349.0,36.7,force,25.0,,164.0,4.258751561726504,Dataset ID 139,298.6300497005222,29.86300497005222,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
36309.6291457857,156.733685236862,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,200.0,349.0,36.7,force,25.0,,164.0,4.560021813199278,Dataset ID 139,348.29707830413776,34.829707830413774,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
44878.7259539055,145.774910328304,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,200.0,349.0,36.7,force,25.0,,164.0,4.652040519392438,Dataset ID 139,323.94424517400887,32.394424517400886,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
63079.8314935115,134.369250566303,circular,127.5,1.0,air,FCC,1.75,multi-principal elements alloy,EDM,0.1,,200.0,349.0,36.7,force,25.0,,164.0,4.799890524518377,Dataset ID 139,298.59833459178446,29.859833459178446,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
