Cycles to Failure,Stress Amplitude,ingot shape,Frequency,stress concentration factor of specimens,fatigue environment,atomic-level structure,critical cross-section size of specimens (mm),type of the material,surface treatment,R-value,Young's modulus  (GPa),grain size (μm),ultimate tensile strength  (MPa),elongation  (%),load control,fatigue temperature  (°C),glass transition temperature (°C),yield strength  (MPa),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress,Ca,Zn,Mg,Zr,Cu,Al,Ni,Ti,Be,Nb,Ag,Co,Fe,B1,Si,B2,Sr,Pd,Er,Cr,Mn,C0
191784.852205489,449.973656480506,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.28281430219146,Dataset ID 86,999.941458845569,99.9941458845569,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
295520.923520289,405.189673340358,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.47058823529412,Dataset ID 86,900.421496311907,90.0421496311907,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
482186.640189048,359.878819810327,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.68321517333187,Dataset ID 86,799.730710689616,79.9730710689616,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
550792.905371442,359.878819810327,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.74098833758003,Dataset ID 86,799.730710689616,79.9730710689616,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
753711.976180768,405.189673340358,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.87720541609161,Dataset ID 86,900.421496311907,90.0421496311907,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
920248.265010868,315.094836670179,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,5.96390500732282,Dataset ID 86,700.210748155953,70.0210748155953,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1459105.47581251,315.094836670179,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,6.1640866873065,Dataset ID 86,700.210748155953,70.0210748155953,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1781451.46153678,292.439409905163,circular,10,1,air,amorphous,6,metallic glass,EDM,0.1,,0,,,force,25,408,,6.25077399380805,Dataset ID 86,649.865355344807,64.9865355344807,0,0,0,53.9,29.4,9.8,4.9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1103.957120343,950.910301566372,circular,0.5,1,air,FCC,2.1,multi-principal elements alloy,EDM; polish,-1,,1,1025,10,strain,25,,925,3.04295220495108,Dataset ID 108,950.910301566372,-950.910301566372,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
3836.20998664024,765.79908595188,circular,0.5,1,air,FCC,2.1,multi-principal elements alloy,EDM; polish,-1,,1,1025,10,strain,25,,925,3.58390237158078,Dataset ID 108,765.79908595188,-765.79908595188,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
86914.7373865177,399.356787758887,circular,0.5,1,air,FCC,2.1,multi-principal elements alloy,EDM; polish,-1,,1,1025,10,strain,25,,925,4.93909342228278,Dataset ID 108,399.356787758887,-399.356787758887,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
3120.55166483159,368.879445376108,circular,0.5,1,air,FCC,2.1,multi-principal elements alloy,EDM; polish,-1,,12,800,38,strain,25,,255,3.49423137729201,Dataset ID 109,368.879445376108,-368.879445376108,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
8910.15063012693,346.679499695353,circular,0.5,1,air,FCC,2.1,multi-principal elements alloy,EDM; polish,-1,,12,800,38,strain,25,,255,3.94988504604361,Dataset ID 109,346.679499695353,-346.679499695353,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
27583.5701932053,327.065527851756,circular,0.5,1,air,FCC,2.1,multi-principal elements alloy,EDM; polish,-1,,12,800,38,strain,25,,255,4.44065047702696,Dataset ID 109,327.065527851756,-327.065527851756,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
2493.53242325479,434.125874125874,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,3.39681501969659,Dataset ID 110,434.125874125874,-434.125874125874,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
4258.6141490319,427.972027972028,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,3.62926829268293,Dataset ID 110,427.972027972028,-427.972027972028,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
4258.6954989167,404.892250606536,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,3.62927658868425,Dataset ID 110,404.892250606536,-404.892250606536,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
6800.30926052453,385.454545454545,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,3.83252866374818,Dataset ID 110,385.454545454545,-385.454545454545,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
7060.83905683018,406.153846153846,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,3.84885631239732,Dataset ID 110,406.153846153846,-406.153846153846,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
9963.78328404987,385.454545454545,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,3.99842427290252,Dataset ID 110,385.454545454545,-385.454545454545,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
27999.2383538014,332.867132867133,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,4.44714621765507,Dataset ID 110,332.867132867133,-332.867132867133,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
45213.0563278775,331.474937276464,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,6,,,strain,25,,,4.65526386561576,Dataset ID 110,331.474937276464,-331.474937276464,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
1962.20775828818,346.853146853147,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,60,,,strain,25,,,3.29274498851859,Dataset ID 111,346.853146853147,-346.853146853147,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
2021.72558272394,373.706293706294,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,60,,,strain,25,,,3.30572220664735,Dataset ID 111,373.706293706294,-373.706293706294,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
5818.20952507927,320.934338388884,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,60,,,strain,25,,,3.76478935698448,Dataset ID 111,320.934338388884,-320.934338388884,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
6980.7556905714,309.656854773134,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,60,,,strain,25,,,3.84390243902439,Dataset ID 111,309.656854773134,-309.656854773134,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
13291.5991648429,278.041958041958,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,60,,,strain,25,,,4.12357723577236,Dataset ID 111,278.041958041958,-278.041958041958,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
24107.7373237046,284.195804195804,circular,,1,air,FCC,2,multi-principal elements alloy,,-1,,60,,,strain,25,,,4.38215645077799,Dataset ID 111,284.195804195804,-284.195804195804,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
69138.0880960547,420.180200993416,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,4.83971736564877,Dataset ID 119,420.180200993416,-420.180200993416,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
121646.615049991,400.182052785924,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.08510002871638,Dataset ID 119,400.182052785924,-400.182052785924,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
121656.651024868,360,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.08513585699425,Dataset ID 119,360,-360,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
133249.348679402,420.182054616385,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.1246650948796,Dataset ID 119,420.182054616385,-420.182054616385,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
283802.890925404,380.182280823502,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.45301681503462,Dataset ID 119,380.182280823502,-380.182280823502,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
364072.402246497,360.119337706967,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.56118775938899,Dataset ID 119,360.119337706967,-360.119337706967,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
581027.351983815,340.119551681196,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.7641965773749,Dataset ID 119,340.119551681196,-340.119551681196,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
745424.32517449,300,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.87240356083086,Dataset ID 119,300,-300,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
905342.617958956,320.117885544987,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,5.95681296476325,Dataset ID 119,320.117885544987,-320.117885544987,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
1384981.95418789,300,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,6.14144411473788,Dataset ID 119,300,-300,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
2458397.99452357,280,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,755,51,force,25,,,6.39065219296598,Dataset ID 119,280,-280,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
4458.07508535761,420.234909090909,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,3.64914737883284,Dataset ID 120,420.234909090909,-420.234909090909,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
8973.40910114771,399.971636363636,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,3.95295746785361,Dataset ID 120,399.971636363636,-399.971636363636,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
17301.8673183717,380.066909090909,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,4.23809297725025,Dataset ID 120,380.066909090909,-380.066909090909,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
86830.9554075964,360.363636363636,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,4.93867457962413,Dataset ID 120,360.363636363636,-360.363636363636,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
204448.336198034,340,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,5.31058358061326,Dataset ID 120,340,-340,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
3637733.3409571,320,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,6.56083086053413,Dataset ID 120,320,-320,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
4694747.77820248,300,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,6.67161226508408,Dataset ID 120,300,-300,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
11889760.2097446,279.769454545455,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,7.07517309594461,Dataset ID 120,279.769454545455,-279.769454545455,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
13845025.7732956,279.858181818182,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,260,640,72,force,25,,365,7.141293768546,Dataset ID 120,279.858181818182,-279.858181818182,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
85989.1949313409,419.76600435707,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,4.93444388291207,Dataset ID 121,419.76600435707,-419.76600435707,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
149079.925739714,399.999037072701,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,5.17341916774936,Dataset ID 121,399.999037072701,-399.999037072701,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
252754.434093341,379.820692470393,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,5.40269878319629,Dataset ID 121,379.820692470393,-379.820692470393,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
505987.668643861,339.94167875879,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,5.70413993283746,Dataset ID 121,339.94167875879,-339.94167875879,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
1113498.4916291,319.841615809358,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,6.04668963306507,Dataset ID 121,319.841615809358,-319.841615809358,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
1124317.32621896,299.902903225806,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,6.05088890338244,Dataset ID 121,299.902903225806,-299.902903225806,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
1872182.40451172,279.838709677419,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,725,54,force,25,,,6.27234815925987,Dataset ID 121,279.838709677419,-279.838709677419,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
273252.507007011,380.025041405578,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,700,65,force,25,,500,5.43656415515721,Dataset ID 122,380.025041405578,-380.025041405578,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
637318.798414302,340.330084739654,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,700,65,force,25,,500,5.80435672865905,Dataset ID 122,340.330084739654,-340.330084739654,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
2317289.13413205,280.274680471318,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,700,65,force,25,,500,6.36498022521162,Dataset ID 122,280.274680471318,-280.274680471318,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
271376.103700654,380.082002891663,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,700,75,force,25,,500,5.4335716027642,Dataset ID 123,380.082002891663,-380.082002891663,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
632435.764704218,339.933007715605,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,700,75,force,25,,500,5.80101642162465,Dataset ID 123,339.933007715605,-339.933007715605,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
2099816.94929335,280.15102879624,rectangular,15,1,air,FCC,6,multi-principal elements alloy,machine,-1,,,700,75,force,25,,500,6.32218143693544,Dataset ID 123,280.15102879624,-280.15102879624,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
395.626221154885,331.384615384615,,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,6,,,strain,550,,,2.5972850678733,Dataset ID 124,331.384615384615,-331.384615384615,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
743.14089376398,328.307692307692,,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,6,,,strain,550,,,2.87107116044072,Dataset ID 124,328.307692307692,-328.307692307692,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
3212.08722632402,292.931468531469,,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,6,,,strain,550,,,3.50678733031674,Dataset ID 124,292.931468531469,-292.931468531469,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
5106.50827509384,274.153846153846,,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,6,,,strain,550,,,3.70812404001827,Dataset ID 124,274.153846153846,-274.153846153846,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
39770.1809164136,265.538461538462,,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,6,,,strain,550,,,4.59955756661639,Dataset ID 124,265.538461538462,-265.538461538462,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
58780.1607227491,231.692307692308,,,1,air,FCC,2,multi-principal elements alloy,machine,-1,,6,,,strain,550,,,4.76923076923077,Dataset ID 124,231.692307692308,-231.692307692308,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
665.662075458685,495.001230110609,,,1,air,FCC + BCC,2,multi-principal elements alloy,machine,-1,,7.5,,,strain,25,,,2.82325381474318,Dataset ID 125,495.001230110609,-495.001230110609,0,0,0,0,0,9.1,18.2,0,0,0,0,18.2,18.2,0,0,0,0,0,0,18.2,18.2,0
1329.54453308062,502.234212139105,,,1,air,FCC + BCC,2,multi-principal elements alloy,machine,-1,,7.5,,,strain,25,,,3.12370288860047,Dataset ID 125,502.234212139105,-502.234212139105,0,0,0,0,0,9.1,18.2,0,0,0,0,18.2,18.2,0,0,0,0,0,0,18.2,18.2,0
8152.2100570932,434.854808525153,,,1,air,FCC + BCC,2,multi-principal elements alloy,machine,-1,,7.5,,,strain,25,,,3.91127536156034,Dataset ID 125,434.854808525153,-434.854808525153,0,0,0,0,0,9.1,18.2,0,0,0,0,18.2,18.2,0,0,0,0,0,0,18.2,18.2,0
8969.20138952708,436.804999131668,,,1,air,FCC + BCC,2,multi-principal elements alloy,machine,-1,,7.5,,,strain,25,,,3.9527537755344,Dataset ID 125,436.804999131668,-436.804999131668,0,0,0,0,0,9.1,18.2,0,0,0,0,18.2,18.2,0,0,0,0,0,0,18.2,18.2,0
33515.1742640285,376.929962380518,,,1,air,FCC + BCC,2,multi-principal elements alloy,machine,-1,,7.5,,,strain,25,,,4.52524148187414,Dataset ID 125,376.929962380518,-376.929962380518,0,0,0,0,0,9.1,18.2,0,0,0,0,18.2,18.2,0,0,0,0,0,0,18.2,18.2,0
70815.6975575748,350.724310456917,,,1,air,FCC + BCC,2,multi-principal elements alloy,machine,-1,,7.5,,,strain,25,,,4.85012953744942,Dataset ID 125,350.724310456917,-350.724310456917,0,0,0,0,0,9.1,18.2,0,0,0,0,18.2,18.2,0,0,0,0,0,0,18.2,18.2,0
94248.9514701272,207.168244421149,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,4.97427652733119,Dataset ID 126,460.373876491442,46.0373876491442,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
144343.644645447,189.164136478081,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.15939766694085,Dataset ID 126,420.364747729069,42.0364747729069,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
179032.529505028,180.154747963324,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.25293194774531,Dataset ID 126,400.343884362942,40.0343884362942,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
228064.209358153,171.166665014424,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.35805713579025,Dataset ID 126,380.37036669872,38.037036669872,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
349394.311266145,162.082841791163,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.54331582965139,Dataset ID 126,360.184092869251,36.0184092869251,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
446187.793405537,153.093815986438,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.64951768488746,Dataset ID 126,340.208479969862,34.0208479969862,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
600761.396012616,143.789693874888,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.77870201780878,Dataset ID 126,319.532653055307,31.9532653055307,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
992623.934643794,137.298948237985,rectangular,20,1,air,FCC,2,multi-principal elements alloy,machine; polish,0.1,,245.48,625.6,63.1,force,25,,293.1,5.99678474291289,Dataset ID 126,305.108773862189,30.5108773862189,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,0,0,20,20,0
30476.6997067801,280.115328429408,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,4.48396793587174,Dataset ID 127,622.478507620907,62.2478507620907,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
67404.6157593571,248.570637000129,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,4.82868963733919,Dataset ID 127,552.37919333362,55.237919333362,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
149085.718971082,217.749250341371,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,5.17343604406265,Dataset ID 127,483.887222980824,48.3887222980825,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
193670.028725055,186.562205000075,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,5.28706241696877,Dataset ID 127,414.582677777944,41.4582677777945,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
305839.085188694,124.454061251664,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,5.48549298597194,Dataset ID 127,276.564580559253,27.6564580559253,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
821964.141644302,93.181318088109,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,5.9148528717667,Dataset ID 127,207.069595751353,20.7069595751353,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
9013614.24390669,70.2825538992534,,25,1,air,FCC,4,multi-principal elements alloy,as-built,0.1,,35,658.3,51.4,force,25,,551,6.95489896761031,Dataset ID 127,156.183453109452,15.6183453109452,0,0,0,0,0,0,25,0,0,0,0,26,25,0,0,0,0,0,0,24,0,0
