Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fibre Volume Fraction,Fibre Weight Fraction,Percentage of Fibre in 0-deg Direction,Percentage of Fibre in 45-deg Direction,Percentage of Fibre in 90-deg Direction,Percentage of Fibre in Other Direction,Thickness,Tab Thickness,Width,Maximum Width,Minimum Width,Length,Gauge Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Static Maximum Tensile Stress,Static Maximum Compressive Stress,Static Elastic Modulus,Static Compressive Modulus,Static Maximum Tensile Strain,Static Maximum Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,37.9000015258789,-75.8000030517578,0.219999998807907,-0.439999997615814,-2,3,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,623080,5.79454374313355
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,37.9000015258789,-75.8000030517578,0.219999998807907,-0.439999997615814,-2,3,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,336937,5.52754878997803
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,41.3499984741211,-82.6999969482422,0.239999994635582,-0.479999989271164,-2,3,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,96448,4.98429346084595
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,41.3499984741211,-82.6999969482422,0.239999994635582,-0.479999989271164,-2,3,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,129491,5.11223936080933
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,34.5,-69,0.200000002980232,-0.400000005960465,-2,5,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,710789,5.85174083709717
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,48.25,-96.5,0.280000001192093,-0.560000002384186,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,15031,4.17698764801025
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,48.25,-96.5,0.280000001192093,-0.560000002384186,-2,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,14062,4.14804697036743
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,48.25,-96.5,0.280000001192093,-0.560000002384186,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,28509,4.45498180389404
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,34.5,-69,0.200000002980232,-0.400000005960465,-2,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,479006,5.68034076690674
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,69,-138,0.400000005960465,-0.800000011920929,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,1050,3.02118921279907
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,69,-138,0.400000005960465,-0.800000011920929,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,1496,3.17493152618408
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,69,-138,0.400000005960465,-0.800000011920929,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,986,2.99387693405151
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,86,-172,0.5,-1,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,187,2.27184152603149
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,86,-172,0.5,-1,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,90,1.95424246788025
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,86,-172,0.5,-1,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,137,2.13672065734863
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,27.6000003814697,-55.2000007629395,0.159999996423721,-0.319999992847443,-2,5,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,4700080,6.67210531234741
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,27.6000003814697,-55.2000007629395,0.159999996423721,-0.319999992847443,-2,5,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,6518369,6.81413888931274
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,95,-190,0.550000011920929,-1.10000002384186,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,59,1.77085196971893
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,95,-190,0.550000011920929,-1.10000002384186,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,41,1.61278390884399
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,95,-190,0.550000011920929,-1.10000002384186,-2,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,36,1.55630254745483
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,51.7000007629395,25.8500003814697,0.300000011920929,0.150000005960464,0.5,7,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,4057993,6.60831117630005
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,51.7000007629395,25.8500003814697,0.300000011920929,0.150000005960464,0.5,7,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,2034287,6.30841207504273
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,51.7000007629395,25.8500003814697,0.300000011920929,0.150000005960464,0.5,7,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,5014836,6.70025682449341
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,62.0999984741211,31.0499992370605,0.360000014305115,0.180000007152557,0.5,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,329588,5.51797151565552
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,62.0999984741211,31.0499992370605,0.360000014305115,0.180000007152557,0.5,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,457698,5.66057920455933
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,62.0999984741211,31.0499992370605,0.360000014305115,0.180000007152557,0.5,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,279068,5.44571018218994
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,82.6999969482422,41.3499984741211,0.479999989271164,0.239999994635582,0.5,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,16189,4.20921993255615
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,82.6999969482422,41.3499984741211,0.479999989271164,0.239999994635582,0.5,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,10671,4.02820491790772
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,82.6999969482422,41.3499984741211,0.479999989271164,0.239999994635582,0.5,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,14236,4.15338802337647
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,110,55,0.639999985694885,0.319999992847443,0.5,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,98,1.99122607707977
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,110,55,0.639999985694885,0.319999992847443,0.5,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,131,2.11727118492126
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,110,55,0.639999985694885,0.319999992847443,0.5,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,100,2
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,96.5,48.25,0.560000002384186,0.280000001192093,0.5,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,2747,3.4388587474823
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,96.5,48.25,0.560000002384186,0.280000001192093,0.5,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,261,2.41664052009583
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,96.5,48.25,0.560000002384186,0.280000001192093,0.5,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,723,2.85913825035095
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,124,62,0.72000002861023,0.360000014305115,0.5,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,9,0.954242527484894
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,124,62,0.72000002861023,0.360000014305115,0.5,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,81,1.90848505496979
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,124,62,0.72000002861023,0.360000014305115,0.5,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,14,1.14612805843353
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,62.0999984741211,43.4700012207031,0.360000014305115,0.252000004053116,0.699999988079071,7,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,4491416,6.65238332748413
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,96.5,67.5500030517578,0.560000002384186,0.391999989748001,0.699999988079071,3,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,39312,4.59452533721924
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,96.5,67.5500030517578,0.560000002384186,0.391999989748001,0.699999988079071,3,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,4981,3.69731664657593
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,96.5,67.5500030517578,0.560000002384186,0.391999989748001,0.699999988079071,2,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,9218,3.96463680267334
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,82.6999969482422,57.8899993896484,0.479999989271164,0.335999995470047,0.699999988079071,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,59934,4.77767324447632
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,82.6999969482422,57.8899993896484,0.479999989271164,0.335999995470047,0.699999988079071,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,40671,4.6092848777771
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,82.6999969482422,57.8899993896484,0.479999989271164,0.335999995470047,0.699999988079071,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,100171,5.00074195861816
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,69,48.2999992370606,0.400000005960465,0.280000001192093,0.699999988079071,5,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,7272919,6.86170864105225
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,75.8000030517578,53.060001373291,0.439999997615814,0.30799999833107,0.699999988079071,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,113255,5.05405759811401
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,75.8000030517578,53.060001373291,0.439999997615814,0.30799999833107,0.699999988079071,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,138624,5.14183855056763
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,75.8000030517578,53.060001373291,0.439999997615814,0.30799999833107,0.699999988079071,4,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,260891,5.41645908355713
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,110,77,0.639999985694885,0.448000013828278,0.699999988079071,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,149,2.17318630218506
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,110,77,0.639999985694885,0.448000013828278,0.699999988079071,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,329,2.5171959400177
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,110,77,0.639999985694885,0.448000013828278,0.699999988079071,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,784,2.89431595802307
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,69,48.2999992370606,0.400000005960465,0.280000001192093,0.699999988079071,5,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,1455858,6.16311883926392
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,69,48.2999992370606,0.400000005960465,0.280000001192093,0.699999988079071,5,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,2028820,6.30724334716797
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,124,86.8000030517578,0.72000002861023,0.504000008106232,0.699999988079071,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,12,1.07918119430542
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,124,86.8000030517578,0.72000002861023,0.504000008106232,0.699999988079071,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,6,0.778151273727417
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(90)2]S,45/-45/90/90/90/90/-45/45,EP,UNK,UNK,52,,16,26,57,1,4.09000015258789,,,,,,,,,124,86.8000030517578,0.72000002861023,0.504000008106232,0.699999988079071,1,148.235290527344,-274,17.5,,0.850588262081146,-1.58555555343628,3,0.477121263742447
