Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fiber Volume Fraction,Fiber Weight Fraction,Percentage of Fiber in 0-deg Direction,Percentage of Fiber in 45-deg Direction,Percentage of Fiber in 90-deg Direction,Percentage of Fiber in Other Direction,Thickness,Tab Thickness,Width,Maximum Width,Minimum Width,Length,Gauge Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Static Maximum Tensile Stress,Static Maximum Compressive Stress,Static Elastic Modulus,Static Compressive Modulus,Static Maximum Tensile Strain,Static Maximum Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,34,-34,0.379999995231628,-0.379999995231628,-1,5,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,217161,5.33678197860718
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,31,-31,0.340000003576279,-0.340000003576279,-1,5,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1066480,6.02795267105103
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,-55,0.600000023841858,-0.600000023841858,-1,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,2976,3.4736328125
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,-55,0.600000023841858,-0.600000023841858,-1,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,721,2.85793519020081
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,-55,0.600000023841858,-0.600000023841858,-1,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,873,2.94101428985596
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,31,-31,0.340000003576279,-0.340000003576279,-1,5,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1029645,6.01268768310547
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,-62,0.680000007152557,-0.680000007152557,-1,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,242,2.3838152885437
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,-62,0.680000007152557,-0.680000007152557,-1,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,85,1.92941892147064
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,-62,0.680000007152557,-0.680000007152557,-1,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,200,2.301029920578
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,-69,0.75,-0.75,-1,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,17,1.23044896125793
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,-69,0.75,-0.75,-1,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,45,1.65321254730225
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,-69,0.75,-0.75,-1,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,8,0.903090000152588
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,31,31,0.340000003576279,-0.340000003576279,-1,7,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,8985486,6.95354175567627
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,28,-28,0.300000011920929,-0.300000011920929,-1,8,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1115570,6.0474967956543
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,28,-28,0.300000011920929,-0.300000011920929,-1,4,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,7303482,6.86353015899658
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,48.2999992370606,0.75,0.524999976158142,0.699999988079071,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,91,1.95904135704041
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,48.2999992370606,0.75,0.524999976158142,0.699999988079071,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,301,2.47856640815735
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,48.2999992370606,0.75,0.524999976158142,0.699999988079071,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,161,2.20682597160339
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,76,53.2000007629395,0.8299999833107,0.580999970436096,0.699999988079071,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,140,2.14612793922424
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,76,53.2000007629395,0.8299999833107,0.580999970436096,0.699999988079071,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,11,1.04139268398285
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,76,53.2000007629395,0.8299999833107,0.580999970436096,0.699999988079071,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,83,1.91907811164856
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,43.4000015258789,0.680000007152557,0.476000010967255,0.699999988079071,4,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,2041885,6.31003141403198
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,38.5,0.600000023841858,0.419999986886978,0.699999988079071,6,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,2917683,6.46503829956055
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,66,46.2000007629395,0.709999978542328,0.497000008821487,0.699999988079071,4,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,6740,3.8286600112915
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,66,46.2000007629395,0.709999978542328,0.497000008821487,0.699999988079071,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,43012,4.63358974456787
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,66,46.2000007629395,0.709999978542328,0.497000008821487,0.699999988079071,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,236573,5.3739652633667
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,43.4000015258789,0.680000007152557,0.476000010967255,0.699999988079071,4,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,176270,5.24617862701416
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,43.4000015258789,0.680000007152557,0.476000010967255,0.699999988079071,4,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,522012,5.71768045425415
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,38.5,0.600000023841858,0.419999986886978,0.699999988079071,8,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,12358506,7.09196615219116
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,38.5,0.600000023841858,0.419999986886978,0.699999988079071,7,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1946318,6.28921365737915
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,20.5,-41,0.224999994039536,-0.449999988079071,-2,8,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,15426813,7.18827629089356
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,-138,0.75,-1.5,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,14,1.14612805843353
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,-124,0.675000011920929,-1.35000002384186,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,105,2.02118921279907
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,-124,0.675000011920929,-1.35000002384186,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,31,1.49136173725128
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,41.5,-83,0.449999988079071,-0.899999976158142,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,6484,3.811842918396
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,41.5,-83,0.449999988079071,-0.899999976158142,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,3880,3.58883166313171
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,27.5,-55,0.300000011920929,-0.600000023841858,-2,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,532728,5.72650575637817
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,27.5,-55,0.300000011920929,-0.600000023841858,-2,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,574618,5.75937938690186
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,27.5,-55,0.300000011920929,-0.600000023841858,-2,5,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,240574,5.38124847412109
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,41.5,-83,0.449999988079071,-0.899999976158142,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,11724,4.06907558441162
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,24,-48,0.264999985694885,-0.529999971389771,-2,5,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,3470221,6.54035711288452
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,34.5,-69,0.375,-0.75,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,34998,4.54404306411743
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,34.5,-69,0.375,-0.75,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,14394,4.15818166732788
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,34.5,-69,0.375,-0.75,-2,3,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,51030,4.70782566070557
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,-110,0.600000023841858,-1.20000004768372,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,212,2.32633590698242
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,-110,0.600000023841858,-1.20000004768372,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,289,2.46089792251587
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,55,-110,0.600000023841858,-1.20000004768372,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,123,2.08990502357483
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,34.5,-69,0.375,-0.75,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,22153,4.3454327583313
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,-138,0.75,-1.5,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,9,0.954242527484894
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,69,-138,0.75,-1.5,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,6,0.778151273727417
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,62,-124,0.675000011920929,-1.35000002384186,-2,1,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,26,1.41497337818146
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,48.5,-97,0.524999976158142,-1.04999995231628,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,920,2.96378779411316
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,48.5,-97,0.524999976158142,-1.04999995231628,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1103,3.04257559776306
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,48.5,-97,0.524999976158142,-1.04999995231628,-2,2,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1360,3.13353896141052
SNL/MSU/DOE,MD-P2B[±45/(90)4C]S,45/-45/90/90/90/90/90/90/90/90/-45/45,EP,UNK,UNK,55,,0,15,85,0,2.8199999332428,,,,,,,,,24,-48,0.264999985694885,-0.529999971389771,-2,5,79.4444427490234,-240.111114501953,8.85200023651123,,1.07444441318512,-2.4300000667572,1930312,6.28562736511231
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,448,44.7999992370606,1.33000004291534,,0.100000001490116,2,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,1109,3.04493165016174
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,448,44.7999992370606,1.37999999523163,,0.100000001490116,2,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,679,2.83186984062195
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,448,44.7999992370606,1.39999997615814,,0.100000001490116,2,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,915,2.96142101287842
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,241,24.1000003814697,0.769999980926514,,0.100000001490116,4,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,43719,4.64067029953003
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,241,24.1000003814697,0.72000002861023,,0.100000001490116,4,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,34816,4.54177904129028
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,241,24.1000003814697,0.759999990463257,,0.100000001490116,4,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,32000,4.50514984130859
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,172,17.2000007629395,0.529999971389771,,0.100000001490116,5,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,329999,5.51851272583008
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,172,17.2000007629395,0.540000021457672,,0.100000001490116,4,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,137319,5.13773059844971
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,172,17.2000007629395,0.540000021457672,,0.100000001490116,5,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,388653,5.5895619392395
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,155,15.5,0.469999998807907,,0.100000001490116,6,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,710181,5.85136890411377
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,138,13.8000001907349,0.400000005960465,,0.100000001490116,8,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,2471561,6.39297151565552
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,138,13.8000001907349,0.409999996423721,,0.100000001490116,10,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,3580200,6.55390739440918
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,138,13.8000001907349,0.409999996423721,,0.100000001490116,8,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,4657452,6.66814851760864
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,138,13.8000001907349,0.409999996423721,,0.100000001490116,8,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,4571967,6.66010332107544
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,483,48.2999992370606,1.46000003814697,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,805,2.90579581260681
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,517,51.7000007629395,1.55999994277954,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,567,2.75358295440674
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,552,55.2000007629395,1.66999995708466,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,330,2.51851391792297
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,552,55.2000007629395,1.66999995708466,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,306,2.48572134971619
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,345,34.5,1.03999996185303,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,8431,3.92587900161743
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,345,34.5,1.03999996185303,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,3038,3.48258781433105
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,345,34.5,1.03999996185303,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,6911,3.83954095840454
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,621,62.0999984741211,1.87000000476837,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,202,2.30535125732422
SNL/MSU/DOE,MD-QQ1-EP2-S[(±45)/(0)2]S,45/-45/0/0/0/0/-45/45,EP,UNK,UNK,52,,57,26,16,1,4.09000015258789,,,,,,,,,621,62.0999984741211,1.87000000476837,,0.100000001490116,1,868.888916015625,-689.700012207031,32.966667175293,,2.62777781486511,-2.07399988174438,133,2.12385153770447
